Digital,OverDrive,EBOOK,2018,6,2,Interlude with Tattoos: A Charm of Magpies 1.5,KJ Charles,"Fiction, Historical Fiction, Literature, Romance","Smashwords, Inc.",2018
Physical,Horizon,BOOK,2018,6,1,Raiders of the Nile : a novel of the ancient world / Steven Saylor.,"Saylor, Steven, 1956-","Gordianus the Finder Fictitious character 110 B C Fiction, Alexander the Great 356 B C 323 B C Tomb Fiction, Romans Egypt Fiction, Kidnapping Fiction, Tombs Egypt Alexandria Fiction, Egypt History 332 30 B C Fiction, Rome History Republic 265 30 B C Fiction, Mystery fiction, Historical fiction","Minotaur Books,",2014.
Physical,Horizon,BOOK,2018,6,1,A darkening stain / Robert Wilson.,"Wilson, Robert, 1957-","Medway Bruce Fictitious character Fiction, Girls Crimes against Fiction, British Africa West Fiction, Missing children Fiction, Africa West Fiction, Mystery fiction","Harcourt,",2004.
Physical,Horizon,BOOK,2018,6,1,Drinking the devil's acre : a love letter from San Francisco and her cocktails / Duggan McDonnell ; photographs by Luke Abiol.,"McDonnell, Duggan","Cocktails, Bars Drinking establishments California San Francisco History, Cookbooks","Chronicle Books,",[2015]
Digital,OverDrive,EBOOK,2018,6,1,All Souls: A Family Story from Southie,Michael Patrick MacDonald,"Biography & Autobiography, History, Nonfiction, Sociology","Random House, Inc.",2010
Physical,Horizon,BOOK,2018,6,1,The lady in the tower : the fall of Anne Boleyn / Alison Weir.,"Weir, Alison, 1951-","Anne Boleyn Queen consort of Henry VIII King of England 1507 1536, Henry VIII King of England 1491 1547 Marriage, Queens England Biography, Great Britain History Henry VIII 1509 1547 Biography","Ballantine Books,",[2010]
Physical,Horizon,BOOK,2018,6,8,"Garfield. Volume 8 / by Jim Davis ; [written by Mark Evanier, Scott Nickel ; art by Andy Hirsch [and others] ; letters by Steve Wands ; cover by Andy Hirsch ; colors by Lisa Moore ; Garfield created by Jim Davis].","Evanier, Mark","Garfield Fictitious character Comic books strips etc, Pets Comic books strips etc, Pet owners Comic books strips etc, American wit and humor Pictorial, Cartoons and comics, Graphic novels","KaBOOM!, a division of Boom Entertainment, Inc.,",2016.
Physical,Horizon,SOUNDDISC,2018,6,1,Bertie's guide to life and mothers / Alexander McCall Smith.,"McCall Smith, Alexander, 1948-","Families Scotland Fiction, Apartment houses Fiction, Edinburgh Scotland Social life and customs Fiction, Humorous fiction, Humorous fiction, Audiobooks","Recorded Books,",[2015]
Digital,OverDrive,EBOOK,2018,6,1,The Good Behavior Book for Dogs: The Most Annoying Dog Behaviors... Solved!,Colleen Paige,"Nonfiction, Pets",Quarto Publishing Group USA,2010
Physical,Horizon,SOUNDDISC,2018,6,1,"Angels of darkness, demons of light I / Earth.",Earth (Musical group),Rock music 2011 2020,"Southern Lord,",[2011]
Physical,Horizon,BOOK,2018,6,1,Liberty cross stitch : 24 designs to sew / Hélène Le Berre.,"Le Berre, Hélène",Cross stitch Patterns,"Search Pr.,",2011.
Physical,Horizon,VIDEODISC,2018,6,2,Leave it to Beaver. Season five / NBC Universal.,,"Boys Drama, Families Drama, Friendship Drama, Television series, Fiction television programs, Video recordings for the hearing impaired, Television comedies","NBC Universal ; marketed by Shout Factory,",2010.
Physical,Horizon,BOOK,2018,6,5,The art of extreme self-care : transform your life one month at a time / Cheryl Richardson.,"Richardson, Cheryl","Conduct of life, Self help techniques","Hay House, Inc.,",[2009]
Physical,Horizon,VIDEODISC,2018,6,4,The Jeffersons. Seasons five & six / a T.A.T Communications Company production.,,"African Americans New York State New York Drama, African American businesspeople New York State New York Drama, African American families New York State New York Drama, Neighbors New York State New York Drama, Apartment dwellers New York State New York Drama, Rich people New York State New York Drama, New York N Y Race relations Drama, Manhattan New York N Y Drama, Television series, Television comedies, Fiction television programs, Video recordings for the hearing impaired","Shout Factory,",2014
Digital,OverDrive,EBOOK,2018,6,1,"Golden Days: West's Lakers, Steph's Warriors, and the California Dreamers Who Reinvented Basketball",Jack McCallum,"Nonfiction, Sociology, Sports & Recreations","Random House, Inc.",2017
Physical,Horizon,BOOK,2018,6,1,"The everything anti-inflammation diet book : the easy-to-follow, scientifically proven plan to: reverse and prevent disease, lose weight and increase energy, slow signs of aging, live pain-free / Karlyn Grimes.","Grimes, Karlyn","Inflammation Diet therapy, Inflammation Diet therapy Recipes, Cookbooks","Adams Media,",[2011]
Physical,Horizon,VIDEODISC,2018,6,4,Workaholics. Season four / Comedy Partners.,,"Slackers Drama, Telemarketing Drama, Television series, Television comedies, Fiction television programs, Video recordings for the hearing impaired",distributed by Comedy Central / Paramount,©2014
Physical,Horizon,BOOK,2018,6,1,The Scottish prisoner : a novel / Diana Gabaldon.,"Gabaldon, Diana","Grey John Lord Fictitious character Fiction, Seven Years War 1756 1763 Fiction, Historical fiction, Mystery fiction","Delacorte Press,",[2011]
Physical,Horizon,VIDEODISC,2018,6,4,"Eden / Broad Green Pictures ; Ad Vitam ; Kinology ; CG Cinema ; en association avec François Pinault ; en coproduction avec France 2 Cinema, Blue Film Productions, Yundal Films ; avec la participation de Canal+, France Televisions, OCS ; en association avec Cofinova 10 ; avec la participation du CNC ; avec le soutien de la SACEM ; un film de Mia Hansen-Love ; scenario Mia & Sven Hansen-Love ; produit par Charles Gillibert.",,"Electronic music Drama, Musicians Drama, Paris France Drama, Feature films, Historical films, Musical films, Fiction films, Motion pictures French","Broad Green Pictures,",[2016]
Physical,Horizon,BOOK,2018,6,2,"Usagi Yojimbo. [6], Circles / [by Stan Sakai].","Sakai, Stan","Ronin Comic books strips etc, Samurai Comic books strips etc, Rabbits Comic books strips etc, Japan Social life and customs 1185 1600 Comic books strips etc, Graphic novels","Fantagraphics Books,",2014.
Physical,Horizon,BOOK,2018,6,1,Mojave incident : inspired by a chilling story of alien abduction / Ron Felber.,"Felber, Ron","Unidentified flying objects Sightings and encounters Mojave Desert, Alien abduction Mojave Desert","Barricade Books Inc.,",[2015]
